K	Fitness	Objective	Algorithm	Base	Cluster	AlgorithmParameters	Time(s)
6	0.375371	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 1, 2, 0, 0, 5, 0, 0, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 5, 1, 0, 2, 1, 3, 3, 1, 4, 4, 4, 0, 2, 2, 2]	CRO dimension(100) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.17600
6	0.262817	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 0, 3, 3, 0, 0, 4, 0, 0, 1, 3, 0, 1, 0, 0, 0, 2, 0, 4, 0, 0, 1, 0, 4, 0, 1, 0, 0, 0, 1, 4, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 3, 5, 0, 3, 0, 0, 0, 4, 0, 2, 5, 0, 1, 4, 0, 3, 1, 0, 0, 5, 0, 0, 0, 1]	CRO dimension(100) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.18100
6	0.404695	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 2, 4, 2, 0, 1, 0, 0, 0, 0, 2, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 0, 5, 0, 0, 0, 2]	CRO dimension(100) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.17800
6	0.118343	CorrectRand	ParticleSwarmOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 3, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 0, 3, 0, 0, 5, 0, 4, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 5, 0, 3, 0, 3, 0, 5, 4, 0, 0, 0, 3, 0, 0, 5, 0, 5, 3, 0, 1, 5, 0, 0, 4, 0, 0, 0, 1]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.14300
7	0.969584	CorrectRand	AntColonyOptimization	Hepatitis	[0, 1, 2, 3, 3, 3, 2, 4, 3, 2, 5, 2, 3, 5, 3, 6, 2, 3, 4, 0, 3, 1, 2, 5, 0, 2, 0, 3, 3, 2, 6, 6, 3, 6, 1, 2, 0, 6, 1, 2, 5, 1, 5, 2, 3, 0, 1, 4, 6, 3, 4, 3, 6, 1, 2, 4, 4, 0, 2, 2, 5, 2, 3, 6, 0, 2, 3, 1, 4, 3, 6, 0, 3, 2, 3, 2, 4, 2, 0, 2, 3, 0, 2, 2, 3, 0, 3, 4, 6, 1, 2, 0, 2, 6, 6, 0, 2, 2, 1, 5, 0, 2, 2, 0, 5, 6, 6, 6, 1, 2, 3, 6, 5, 2, 5, 5, 3, 2, 1, 1, 6, 4, 3, 2, 0, 3, 2, 4, 4, 6, 2, 5, 2, 6, 5, 5, 1, 0, 0, 0, 4, 4, 3, 0, 5, 3, 5, 1, 2, 1, 5, 6, 5, 3, 3]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.23600
7	0.724073	CorrectRand	GeneticAlgorithm	Hepatitis	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 4, 0, 1, 0, 5, 0, 0, 2, 2, 4, 3, 0, 1, 2, 2, 0, 2, 5, 0, 1, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 3, 0, 1, 5, 1, 0, 4, 2, 1, 0, 2, 0, 0, 0, 0, 0, 5, 0, 6, 6, 2, 0, 0, 1, 3, 2, 6, 5, 1, 1, 4, 0, 5, 6, 0, 0, 6, 6, 2, 5, 0, 2, 0, 3, 0, 0, 3, 0, 0, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 3, 6, 4, 6, 0, 5, 0, 0, 0, 5, 0, 0, 6, 0, 6, 4, 2, 5, 6, 4, 5, 0, 3, 0, 0, 6]	AG Crossover(0.900000) Mutation(0.100000)	   0.03200
7	0.456599	CorrectRand	BeeColonyOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 0, 5, 0, 0, 4, 4, 6, 5, 0, 0, 0, 6, 0, 3, 0, 0, 6, 0, 0, 6, 0, 0, 0, 4, 0, 5, 0, 0, 0, 1, 0, 5, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 1, 0, 6, 0, 4, 5, 0, 6, 0, 0, 0, 4, 0, 0, 1, 0, 1, 3, 5, 3, 4, 5, 2, 2, 5, 0, 0, 1]	BCO TurnsMaxNotImproved(10)	   0.95500
7	0.305458	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 3, 0, 0, 2, 0, 0, 5, 0, 0, 0, 6, 0, 4, 0, 0, 0, 4, 0, 0, 1, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 5, 2, 0, 2, 0, 3, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 6]	CRO dimension(100) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.17200
7	0.377862	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 0, 0, 2, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 6, 0, 6, 0, 0, 0, 5, 0, 0, 6, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 5]	CRO dimension(100) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.18200
7	0.368652	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 4, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 5, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 3, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 6, 0, 2, 0, 0, 0, 5, 0, 0, 3, 0, 0, 0, 0, 3, 5, 0, 0, 2, 0, 0, 0, 3]	CRO dimension(100) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.17900
7	0.085948	CorrectRand	ParticleSwarmOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 2, 0, 0, 3, 0, 0, 1, 0, 0, 0, 4, 0, 4, 0, 0, 0, 3, 0, 3, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 5, 0, 0, 6, 0, 0, 0, 2, 0, 0, 3, 0, 1, 1, 0, 2, 3, 0, 0, 3, 0, 0, 0, 3]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.12900
8	0.978896	CorrectRand	AntColonyOptimization	Hepatitis	[0, 1, 1, 2, 1, 3, 1, 2, 4, 0, 0, 0, 4, 5, 4, 1, 5, 6, 0, 7, 1, 1, 7, 1, 6, 6, 6, 2, 2, 1, 4, 6, 1, 3, 1, 4, 4, 1, 7, 2, 3, 2, 0, 2, 4, 5, 6, 0, 0, 7, 1, 5, 1, 1, 2, 5, 7, 0, 1, 6, 0, 0, 0, 7, 0, 0, 2, 0, 6, 4, 2, 1, 5, 1, 3, 4, 4, 7, 7, 2, 6, 7, 0, 0, 7, 2, 4, 4, 7, 1, 5, 2, 1, 7, 3, 3, 1, 0, 7, 0, 7, 0, 7, 1, 3, 1, 6, 3, 5, 6, 2, 5, 5, 4, 5, 5, 4, 2, 6, 1, 0, 2, 7, 5, 1, 1, 4, 3, 0, 0, 0, 7, 1, 7, 6, 1, 2, 3, 7, 1, 5, 4, 7, 7, 3, 0, 1, 0, 1, 1, 6, 3, 1, 7, 3]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.23800
8	0.812638	CorrectRand	GeneticAlgorithm	Hepatitis	[0, 1, 2, 3, 0, 2, 1, 4, 3, 5, 2, 2, 3, 2, 2, 6, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 0, 3, 2, 2, 2, 7, 2, 6, 2, 0, 3, 7, 1, 2, 2, 5, 2, 2, 0, 2, 6, 3, 2, 4, 2, 2, 0, 2, 5, 2, 2, 2, 2, 7, 4, 2, 2, 6, 7, 5, 7, 2, 0, 5, 3, 7, 6, 2, 0, 2, 3, 2, 0, 1, 0, 3, 2, 6, 7, 2, 0, 2, 2, 2, 1, 6, 1, 6, 2, 2, 3, 6, 5, 4, 2, 7, 2, 7, 2, 0, 0, 1, 2, 2, 6, 7, 0, 2, 2, 1, 2, 7, 4, 4, 5, 4, 6, 7, 2, 2, 7, 2, 2, 2, 1, 2, 2, 0, 2, 0, 0, 3, 5, 0, 2, 0, 4, 6, 4, 3, 6]	AG Crossover(0.900000) Mutation(0.100000)	   0.03800
8	0.503055	CorrectRand	BeeColonyOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 2, 4, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 5, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 4, 1, 6, 1, 0, 0, 0, 0, 6, 0, 0, 2, 5, 6, 0, 0, 4, 0, 3, 1, 3, 0, 2, 2, 0, 4, 0, 0, 2, 7, 0, 1, 0, 0, 7, 0, 5, 0, 5, 0, 3, 0, 2, 1, 0, 5, 1, 6, 0, 0, 0, 0, 2, 3, 4, 0, 0, 0, 0, 4, 3, 0, 0, 3, 0, 7, 2, 0, 4, 4, 0, 1, 5, 0, 0, 6, 0, 0, 0, 6]	BCO TurnsMaxNotImproved(10)	   0.81000
8	0.380509	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 1, 2, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 2, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 2, 5, 3, 0, 6, 0, 0, 0, 0, 1, 0, 0, 7, 3, 0, 0, 2, 0, 5, 0, 4, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 3]	CRO dimension(100) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.17400
8	0.250589	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 4, 0, 5, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 6, 0, 0, 0, 2, 0, 7, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 5, 0, 0, 2, 0, 7, 0, 4, 0, 0, 6, 0, 4, 6, 0, 2, 2, 0, 0, 4, 0, 0, 0, 4]	CRO dimension(100) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.18200
8	0.295731	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 6, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 6, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 5, 0, 0, 6, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 5, 0, 0, 2, 0, 0, 0, 3, 0, 0, 6, 0, 4, 6, 0, 1, 1, 0, 0, 6, 0, 0, 7, 1]	CRO dimension(100) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.17300
8	0.089126	CorrectRand	ParticleSwarmOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 1, 0, 0, 4, 0, 0, 0, 5, 0, 2, 0, 0, 0, 5, 0, 2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 6, 0, 4, 0, 0, 1, 0, 0, 0, 4, 0, 0, 1, 0, 1, 7, 0, 1, 4, 0, 0, 2, 0, 0, 0, 3]	PSO P-OwnWay(0.950000) P-PreviousPosition(0.050000) P-BestPosition(0.000000)	   0.11400
9	0.982873	CorrectRand	AntColonyOptimization	Hepatitis	[0, 1, 2, 0, 0, 3, 4, 5, 6, 0, 3, 0, 7, 3, 0, 3, 7, 4, 5, 4, 5, 0, 7, 2, 1, 5, 2, 1, 1, 8, 0, 5, 4, 7, 7, 2, 0, 7, 3, 0, 4, 7, 7, 6, 8, 3, 1, 3, 2, 2, 0, 2, 0, 6, 3, 0, 7, 3, 7, 3, 3, 8, 6, 8, 1, 7, 0, 3, 1, 2, 2, 6, 0, 2, 5, 4, 5, 0, 1, 7, 0, 6, 0, 2, 4, 1, 8, 6, 5, 2, 8, 6, 4, 0, 4, 4, 7, 2, 3, 0, 2, 0, 8, 8, 7, 5, 8, 1, 2, 8, 3, 5, 6, 1, 7, 1, 1, 6, 3, 7, 7, 0, 3, 2, 0, 2, 4, 1, 2, 6, 3, 3, 5, 7, 3, 1, 8, 2, 5, 7, 5, 5, 0, 1, 5, 8, 8, 8, 4, 5, 5, 5, 0, 4, 6]	ACO MST(false) AFN(true) Alpha(0.500000) Beta(0.500000) Ro(0.200000)	   0.19500
9	0.773272	CorrectRand	GeneticAlgorithm	Hepatitis	[0, 1, 2, 1, 3, 1, 4, 5, 1, 5, 1, 1, 4, 6, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 8, 1, 1, 1, 4, 2, 1, 8, 5, 1, 3, 1, 1, 1, 7, 1, 1, 7, 1, 3, 4, 1, 1, 7, 8, 1, 1, 0, 1, 0, 1, 0, 5, 1, 1, 3, 6, 1, 7, 3, 0, 5, 1, 1, 3, 2, 1, 3, 1, 1, 1, 1, 0, 1, 1, 0, 5, 1, 1, 1, 6, 1, 1, 7, 1, 1, 1, 0, 1, 6, 1, 2, 1, 2, 1, 3, 4, 1, 7, 1, 4, 1, 0, 2, 1, 8, 3, 4, 8, 6, 1, 7, 1, 1, 8, 8, 7, 2, 0, 1, 0, 1, 8, 0, 8, 1, 1, 7, 1, 2, 1, 1, 5, 1, 1, 3, 6, 7, 1, 2, 1, 1, 6, 4]	AG Crossover(0.900000) Mutation(0.100000)	   0.03500
9	0.626094	CorrectRand	BeeColonyOptimization	Hepatitis	[0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 5, 0, 0, 6, 5, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 5, 6, 7, 8, 4, 7, 3, 3, 5, 5, 0, 6, 6, 0, 5, 5, 0, 3, 3, 0, 3, 0, 7, 0, 0, 0, 0, 2, 0, 0, 8, 3, 1, 0, 0, 5, 0, 0, 2, 0, 0, 0, 2, 0, 5, 0, 0, 0, 2, 0, 3, 0, 0, 5, 0, 5, 2, 0, 0, 0, 6, 7, 1, 0, 8, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 3, 0, 0, 5, 1, 0, 0, 8, 0, 0, 3, 0, 1, 3, 0, 8, 7, 2, 0, 0, 0, 0, 0, 3]	BCO TurnsMaxNotImproved(10)	   0.82800
9	0.313000	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 2, 0, 0, 7, 0, 0, 0, 8, 0, 8, 0, 0, 0, 1, 0, 1, 0, 0, 5, 0, 5, 0, 0, 3, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 1, 0, 7, 4, 0, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 1]	CRO dimension(100) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.050000) StepsUntilDepredation(1)	   0.18000
9	0.278133	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 4, 0, 6, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 5, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0, 4, 0, 6, 0, 0, 6, 0, 0, 0, 7, 0, 0, 4, 8, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2]	CRO dimension(100) InsertRand(true) InsertRank(false) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.18100
9	0.367695	CorrectRand	CoralReefOptimization	Hepatitis	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 5, 5, 0, 0, 4, 0, 0, 2, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 6, 0, 7, 0, 0, 0, 0, 3, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 8, 0, 2, 0, 7, 0, 2, 7, 0, 0, 0, 4, 0, 1, 4, 0, 4, 3, 0, 7, 3, 6, 0, 1, 0, 6, 0, 0]	CRO dimension(100) InsertRand(false) InsertRank(true) Rho(0.900000) Fa-repication(0.500000) Fb-broadcast(0.800000) Fd-depredation(0.100000) StepsUntilDepredation(5)	   0.17800
